FIPS code,County & State,Year,Total Jobs
01035,"Conecuh, AL",2015,5252
01035,"Conecuh, AL",2011,4971
01035,"Conecuh, AL",1996,6426
01035,"Conecuh, AL",2007,5837
01035,"Conecuh, AL",2019,5059
01037,"Coosa, AL",2013,2262
01037,"Coosa, AL",2020,2354
01037,"Coosa, AL",1986,2835
01037,"Coosa, AL",1984,2824
01037,"Coosa, AL",2014,2321
01037,"Coosa, AL",1989,3029
01037,"Coosa, AL",2012,2375
01037,"Coosa, AL",2005,2823
01037,"Coosa, AL",2001,2905
01037,"Coosa, AL",2018,2440
01037,"Coosa, AL",1983,2777
01037,"Coosa, AL",1992,3016
01037,"Coosa, AL",1981,2944
01037,"Coosa, AL",2022,2599
01037,"Coosa, AL",2002,2786
01037,"Coosa, AL",1982,2808
01037,"Coosa, AL",1994,3112
01037,"Coosa, AL",2004,2601
01037,"Coosa, AL",1993,3031
01037,"Coosa, AL",1991,3042
01037,"Coosa, AL",1988,2994
01037,"Coosa, AL",2019,2413
01037,"Coosa, AL",2007,2782
01037,"Coosa, AL",1996,3206
01037,"Coosa, AL",2011,2354
01037,"Coosa, AL",2015,2323
01037,"Coosa, AL",2021,2410
01037,"Coosa, AL",2016,2286
01037,"Coosa, AL",1995,3160
01037,"Coosa, AL",2010,2387
01037,"Coosa, AL",2000,2802
01037,"Coosa, AL",1997,3113
01037,"Coosa, AL",1999,2908
01037,"Coosa, AL",1987,2929
01037,"Coosa, AL",1990,3141
01037,"Coosa, AL",2003,2673
01037,"Coosa, AL",2006,2921
01037,"Coosa, AL",1980,2969
01037,"Coosa, AL",1985,2825
01037,"Coosa, AL",2009,2536
01037,"Coosa, AL",2017,2341
01037,"Coosa, AL",2008,2658
01037,"Coosa, AL",1998,3145
01039,"Covington, AL",2013,18035
01039,"Covington, AL",1988,17758
01039,"Covington, AL",1991,17374
01039,"Covington, AL",1993,17978
01039,"Covington, AL",2004,18040
01039,"Covington, AL",1994,18478
01039,"Covington, AL",1982,16189
01039,"Covington, AL",2002,17855
01039,"Covington, AL",2022,17627
01039,"Covington, AL",1981,16548
01039,"Covington, AL",1992,17425
01039,"Covington, AL",1983,16924
01039,"Covington, AL",2018,17795
01039,"Covington, AL",2001,17714
01039,"Covington, AL",2005,18431
01039,"Covington, AL",2012,18236
01039,"Covington, AL",1989,17809
01039,"Covington, AL",2014,17959
01039,"Covington, AL",1984,17055
01039,"Covington, AL",1986,16835
01039,"Covington, AL",2020,16956
01039,"Covington, AL",1998,18848
01039,"Covington, AL",2008,18649
01039,"Covington, AL",2017,17787
01039,"Covington, AL",2009,17832
01039,"Covington, AL",1985,16974
01039,"Covington, AL",1980,17016
01039,"Covington, AL",2006,18826
01039,"Covington, AL",2003,17664
01039,"Covington, AL",1990,17833
01039,"Covington, AL",1987,17388
01039,"Covington, AL",1999,18665
01039,"Covington, AL",1997,18771
01039,"Covington, AL",2000,18175
01039,"Covington, AL",2010,17864
01039,"Covington, AL",1995,18842
01039,"Covington, AL",2016,17820
01039,"Covington, AL",2021,17347
01039,"Covington, AL",2015,17718
01039,"Covington, AL",2011,18053
01039,"Covington, AL",1996,18577
01039,"Covington, AL",2007,19148
01039,"Covington, AL",2019,17412
01041,"Crenshaw, AL",2013,5929
01041,"Crenshaw, AL",2020,5621
01041,"Crenshaw, AL",1986,5306
01041,"Crenshaw, AL",1984,5407
01041,"Crenshaw, AL",2014,6095
01041,"Crenshaw, AL",1989,5602
01041,"Crenshaw, AL",2012,5755
01041,"Crenshaw, AL",2005,5289
01041,"Crenshaw, AL",2001,4784
01041,"Crenshaw, AL",2018,5969
01041,"Crenshaw, AL",1983,5272
01041,"Crenshaw, AL",1992,5694
01041,"Crenshaw, AL",1981,5109
01041,"Crenshaw, AL",2022,5485
01041,"Crenshaw, AL",2002,4729
01041,"Crenshaw, AL",1982,5018
01041,"Crenshaw, AL",1994,5753
01041,"Crenshaw, AL",2004,4989
01041,"Crenshaw, AL",1993,5763
01041,"Crenshaw, AL",1991,5655
01041,"Crenshaw, AL",1988,5658
01041,"Crenshaw, AL",2019,5923
01041,"Crenshaw, AL",2007,5962
01041,"Crenshaw, AL",1996,5777
01041,"Crenshaw, AL",2011,5900
01041,"Crenshaw, AL",2015,6212
01041,"Crenshaw, AL",2021,5507
01041,"Crenshaw, AL",2016,6273
01041,"Crenshaw, AL",1995,5937
01041,"Crenshaw, AL",2010,5721
01041,"Crenshaw, AL",2000,5470
01041,"Crenshaw, AL",1997,5638
01041,"Crenshaw, AL",1999,5478
01041,"Crenshaw, AL",1987,5518
01041,"Crenshaw, AL",1990,5604
01041,"Crenshaw, AL",2003,4834
01041,"Crenshaw, AL",2006,5769
01041,"Crenshaw, AL",1980,5209
01041,"Crenshaw, AL",1985,5369
01041,"Crenshaw, AL",2009,5707
01041,"Crenshaw, AL",2017,6027
01041,"Crenshaw, AL",2008,5972
01041,"Crenshaw, AL",1998,5683
01043,"Cullman, AL",2013,38689
01043,"Cullman, AL",1988,28342
01043,"Cullman, AL",1991,30489
01043,"Cullman, AL",1993,32362
01043,"Cullman, AL",2004,38518
01043,"Cullman, AL",1994,33122
01043,"Cullman, AL",1982,22850
01043,"Cullman, AL",2002,36997
01043,"Cullman, AL",2022,45083
01043,"Cullman, AL",1981,23294
01043,"Cullman, AL",1992,31785
01043,"Cullman, AL",1983,24285
01043,"Cullman, AL",2018,42262
01043,"Cullman, AL",2001,37654
01043,"Cullman, AL",2005,39083
01043,"Cullman, AL",2012,38053
01043,"Cullman, AL",1989,29578
01043,"Cullman, AL",2014,39256
01043,"Cullman, AL",1984,25526
01043,"Cullman, AL",1986,26743
01043,"Cullman, AL",2020,41826
01043,"Cullman, AL",1998,37036
01043,"Cullman, AL",2008,40358
01043,"Cullman, AL",2017,41709
01043,"Cullman, AL",2009,38426
01043,"Cullman, AL",1985,26317
01043,"Cullman, AL",1980,23482
01043,"Cullman, AL",2006,40420
01043,"Cullman, AL",2003,37295
01043,"Cullman, AL",1990,30325
01043,"Cullman, AL",1987,27799
01043,"Cullman, AL",1999,38472
01043,"Cullman, AL",1997,35141
01043,"Cullman, AL",2000,39014
01043,"Cullman, AL",2010,37613
01043,"Cullman, AL",1995,33983
01043,"Cullman, AL",2016,41597
01043,"Cullman, AL",2021,43087
01043,"Cullman, AL",2015,40449
01043,"Cullman, AL",2011,37778
01043,"Cullman, AL",1996,34043
01043,"Cullman, AL",2007,41338
01043,"Cullman, AL",2019,42079
01045,"Dale, AL",2013,25988
01045,"Dale, AL",2020,26971
01045,"Dale, AL",1986,29125
01045,"Dale, AL",1984,28220
01045,"Dale, AL",2014,25564
01045,"Dale, AL",1989,29659
01045,"Dale, AL",2012,26904
01045,"Dale, AL",2005,26838
01045,"Dale, AL",2001,27053
01045,"Dale, AL",2018,26611
01045,"Dale, AL",1983,27601
01045,"Dale, AL",1992,28553
01045,"Dale, AL",1981,27228
01045,"Dale, AL",2022,28025
01045,"Dale, AL",2002,27095
01045,"Dale, AL",1982,27206
01045,"Dale, AL",1994,27189
01045,"Dale, AL",2004,26897
01045,"Dale, AL",1993,27707
01045,"Dale, AL",1991,28197
01045,"Dale, AL",1988,29814
01045,"Dale, AL",2019,27038
01045,"Dale, AL",2007,27980
01045,"Dale, AL",1996,26141
01045,"Dale, AL",2011,27352
01045,"Dale, AL",2015,25382
01045,"Dale, AL",2021,27554
01045,"Dale, AL",2016,25867
01045,"Dale, AL",1995,26669
01045,"Dale, AL",2010,27457
01045,"Dale, AL",2000,27030
01045,"Dale, AL",1997,25895
01045,"Dale, AL",1999,26992
01045,"Dale, AL",1987,29986
01045,"Dale, AL",1990,29144
01045,"Dale, AL",2003,26900
01045,"Dale, AL",2006,27386
01045,"Dale, AL",1980,26592
01045,"Dale, AL",1985,28876
01045,"Dale, AL",2009,27513
01045,"Dale, AL",2017,26189
01045,"Dale, AL",2008,27836
01045,"Dale, AL",1998,26378
01047,"Dallas, AL",2013,17682
01047,"Dallas, AL",1988,21320
01047,"Dallas, AL",1991,21751
01047,"Dallas, AL",1993,21942
01047,"Dallas, AL",2004,20547
01047,"Dallas, AL",1994,22556
01047,"Dallas, AL",1982,23726
01047,"Dallas, AL",2002,20998
01047,"Dallas, AL",2022,17068
01047,"Dallas, AL",1981,23981
01047,"Dallas, AL",1992,21910
01047,"Dallas, AL",1983,22856
01047,"Dallas, AL",2018,17155
01047,"Dallas, AL",2001,21935
01047,"Dallas, AL",2005,20797
01047,"Dallas, AL",2012,17954
01047,"Dallas, AL",1989,21150
01047,"Dallas, AL",2014,17702
01047,"Dallas, AL",1984,22456
01047,"Dallas, AL",1986,22231
01047,"Dallas, AL",2020,16131
01047,"Dallas, AL",1998,22567
01047,"Dallas, AL",2008,20564
01047,"Dallas, AL",2017,17308
01047,"Dallas, AL",2009,19131
01047,"Dallas, AL",1985,22532
01047,"Dallas, AL",1980,23519
01047,"Dallas, AL",2006,21454
01047,"Dallas, AL",2003,20439
01047,"Dallas, AL",1990,21495
01047,"Dallas, AL",1987,21076
01047,"Dallas, AL",1999,22333
01047,"Dallas, AL",1997,22396
01047,"Dallas, AL",2000,22384
01047,"Dallas, AL",2010,18438
01047,"Dallas, AL",1995,23070
01047,"Dallas, AL",2016,17496
01047,"Dallas, AL",2021,16532
01047,"Dallas, AL",2015,17990
01047,"Dallas, AL",2011,18592
01047,"Dallas, AL",1996,22159
01047,"Dallas, AL",2007,21089
01047,"Dallas, AL",2019,16839
01049,"DeKalb, AL",2013,31109
01049,"DeKalb, AL",2020,32582
01049,"DeKalb, AL",1986,23664
01049,"DeKalb, AL",1984,22246
01049,"DeKalb, AL",2014,31317
01049,"DeKalb, AL",1989,26803
01049,"DeKalb, AL",2012,30457
01049,"DeKalb, AL",2005,33582
01049,"DeKalb, AL",2001,34381
01049,"DeKalb, AL",2018,32553
01049,"DeKalb, AL",1983,21146
01049,"DeKalb, AL",1992,28727
01049,"DeKalb, AL",1981,20222
01049,"DeKalb, AL",2022,34262
01049,"DeKalb, AL",2002,34033
01049,"DeKalb, AL",1982,20303
01049,"DeKalb, AL",1994,30747
01049,"DeKalb, AL",2004,33997
01049,"DeKalb, AL",1993,30151
01049,"DeKalb, AL",1991,27769
01049,"DeKalb, AL",1988,25848
01049,"DeKalb, AL",2019,33007
01049,"DeKalb, AL",2007,34785
01049,"DeKalb, AL",1996,31925
01049,"DeKalb, AL",2011,30836
01049,"DeKalb, AL",2015,31314
01049,"DeKalb, AL",2021,33282
01049,"DeKalb, AL",2016,31637
01049,"DeKalb, AL",1995,31823
01049,"DeKalb, AL",2010,31296
01049,"DeKalb, AL",2000,35724
01049,"DeKalb, AL",1997,32578
01049,"DeKalb, AL",1999,34979
01049,"DeKalb, AL",1987,24637
01049,"DeKalb, AL",1990,27377
01049,"DeKalb, AL",2003,33755
01049,"DeKalb, AL",2006,34457
01049,"DeKalb, AL",1980,20277
01049,"DeKalb, AL",1985,22755
01049,"DeKalb, AL",2009,31645
01049,"DeKalb, AL",2017,31794
01049,"DeKalb, AL",2008,34601
01049,"DeKalb, AL",1998,34453
01051,"Elmore, AL",2013,29109
01051,"Elmore, AL",1988,13610
01051,"Elmore, AL",1991,14670
01051,"Elmore, AL",1993,16176
01051,"Elmore, AL",2004,24337
01051,"Elmore, AL",1994,16437
01051,"Elmore, AL",1982,11041
01051,"Elmore, AL",2002,22275
01051,"Elmore, AL",2022,33320
01051,"Elmore, AL",1981,11157
01051,"Elmore, AL",1992,15473
01051,"Elmore, AL",1983,11604
01051,"Elmore, AL",2018,31640
01051,"Elmore, AL",2001,22000
01051,"Elmore, AL",2005,25684
01051,"Elmore, AL",2012,28926
01051,"Elmore, AL",1989,13840
01051,"Elmore, AL",2014,29943
01051,"Elmore, AL",1984,11946
01051,"Elmore, AL",1986,12956
01051,"Elmore, AL",2020,31405
01051,"Elmore, AL",1998,19049
01051,"Elmore, AL",2008,28816
01051,"Elmore, AL",2017,31484
01051,"Elmore, AL",2009,28250
01051,"Elmore, AL",1985,12610
01051,"Elmore, AL",1980,11592
01051,"Elmore, AL",2006,27434
01051,"Elmore, AL",2003,23614
01051,"Elmore, AL",1990,14440
01051,"Elmore, AL",1987,13456
01051,"Elmore, AL",1999,19779
01051,"Elmore, AL",1997,18683
01051,"Elmore, AL",2000,20525
01051,"Elmore, AL",2010,28275
01051,"Elmore, AL",1995,17282
01051,"Elmore, AL",2016,30805
01051,"Elmore, AL",2021,32398
01051,"Elmore, AL",2015,30636
01051,"Elmore, AL",2011,28608
01051,"Elmore, AL",1996,17773
01051,"Elmore, AL",2007,29066
01051,"Elmore, AL",2019,31198
01053,"Escambia, AL",2013,17265
01053,"Escambia, AL",2020,17398
01053,"Escambia, AL",1986,16196
01053,"Escambia, AL",1984,15707
01053,"Escambia, AL",2014,17621
01053,"Escambia, AL",1989,15881
01053,"Escambia, AL",2012,17071
01053,"Escambia, AL",2005,16968
01053,"Escambia, AL",2001,18089
01053,"Escambia, AL",2018,17883
01053,"Escambia, AL",1983,15247
01053,"Escambia, AL",1992,16200
01053,"Escambia, AL",1981,14881
01053,"Escambia, AL",2022,18254
01053,"Escambia, AL",2002,16939
01053,"Escambia, AL",1982,14768
01053,"Escambia, AL",1994,16987
01053,"Escambia, AL",2004,16650
01053,"Escambia, AL",1993,17082
01053,"Escambia, AL",1991,16101
01053,"Escambia, AL",1988,16107
01053,"Escambia, AL",2019,17781
01053,"Escambia, AL",2007,17261
01053,"Escambia, AL",1996,17602
01053,"Escambia, AL",2011,17175
01053,"Escambia, AL",2015,17955
01053,"Escambia, AL",2021,17643
01053,"Escambia, AL",2016,17929
01053,"Escambia, AL",1995,17383
01053,"Escambia, AL",2010,16802
01053,"Escambia, AL",2000,18882
01053,"Escambia, AL",1997,18085
01053,"Escambia, AL",1999,18119
01053,"Escambia, AL",1987,16191
01053,"Escambia, AL",1990,15843
01053,"Escambia, AL",2003,16597
01053,"Escambia, AL",2006,17158
01053,"Escambia, AL",1980,14807
01053,"Escambia, AL",1985,16155
01053,"Escambia, AL",2009,16812
01053,"Escambia, AL",2017,17987
01053,"Escambia, AL",2008,17151
01053,"Escambia, AL",1998,18076
01055,"Etowah, AL",2013,48595
01055,"Etowah, AL",1988,42754
01055,"Etowah, AL",1991,43913
01055,"Etowah, AL",1993,46081
01055,"Etowah, AL",2004,49326
01055,"Etowah, AL",1994,46709
01055,"Etowah, AL",1982,38726
01055,"Etowah, AL",2002,49062
01055,"Etowah, AL",2022,47489
01055,"Etowah, AL",1981,40735
01055,"Etowah, AL",1992,44463
01055,"Etowah, AL",1983,38722
01055,"Etowah, AL",2018,50729
01055,"Etowah, AL",2001,48338
01055,"Etowah, AL",2005,50113
01055,"Etowah, AL",2012,48497
01055,"Etowah, AL",1989,43434
01055,"Etowah, AL",2014,49579
01055,"Etowah, AL",1984,40376
01055,"Etowah, AL",1986,40944
01055,"Etowah, AL",2020,46511
01055,"Etowah, AL",1998,49727
01055,"Etowah, AL",2008,49618
01055,"Etowah, AL",2017,50445
01055,"Etowah, AL",2009,46997
01055,"Etowah, AL",1985,40925
01055,"Etowah, AL",1980,41418
01055,"Etowah, AL",2006,49827
01055,"Etowah, AL",2003,48001
01055,"Etowah, AL",1990,43565
01055,"Etowah, AL",1987,41863
01055,"Etowah, AL",1999,49023
01055,"Etowah, AL",1997,49701
01055,"Etowah, AL",2000,49443
01055,"Etowah, AL",2010,46791
01055,"Etowah, AL",1995,47735
01055,"Etowah, AL",2016,50609
01055,"Etowah, AL",2021,46310
01055,"Etowah, AL",2015,49738
01055,"Etowah, AL",2011,48418
01055,"Etowah, AL",1996,48513
01055,"Etowah, AL",2007,49836
01055,"Etowah, AL",2019,49726
01057,"Fayette, AL",2013,5770
01057,"Fayette, AL",2020,5804
01057,"Fayette, AL",1986,7169
01057,"Fayette, AL",1984,7805
01057,"Fayette, AL",2014,5711
01057,"Fayette, AL",1989,7398
01057,"Fayette, AL",2012,5864
01057,"Fayette, AL",2005,6842
01057,"Fayette, AL",2001,7168
01057,"Fayette, AL",2018,5908
01057,"Fayette, AL",1983,7482
01057,"Fayette, AL",1992,7696
01057,"Fayette, AL",1981,7801
01057,"Fayette, AL",2022,5864
01057,"Fayette, AL",2002,6677
01057,"Fayette, AL",1982,7475
01057,"Fayette, AL",1994,8027
01057,"Fayette, AL",2004,6583
01057,"Fayette, AL",1993,7948
01057,"Fayette, AL",1991,7459
01057,"Fayette, AL",1988,7153
01057,"Fayette, AL",2019,5863
01057,"Fayette, AL",2007,6665
01057,"Fayette, AL",1996,8273
01057,"Fayette, AL",2011,5778
01057,"Fayette, AL",2015,5841
01057,"Fayette, AL",2021,5851
01057,"Fayette, AL",2016,6099
01057,"Fayette, AL",1995,8110
01057,"Fayette, AL",2010,5755
01057,"Fayette, AL",2000,7902
01057,"Fayette, AL",1997,8157
01057,"Fayette, AL",1999,7755
01057,"Fayette, AL",1987,7195
01057,"Fayette, AL",1990,7559
01057,"Fayette, AL",2003,6673
01057,"Fayette, AL",2006,6725
01057,"Fayette, AL",1980,7896
01057,"Fayette, AL",1985,7305
01057,"Fayette, AL",2009,5929
01057,"Fayette, AL",2017,6061
01057,"Fayette, AL",2008,6314
01057,"Fayette, AL",1998,8103
01059,"Franklin, AL",2013,14114
01059,"Franklin, AL",1988,11943
01059,"Franklin, AL",1991,12945
01059,"Franklin, AL",1993,14500
01059,"Franklin, AL",2004,14539
01059,"Franklin, AL",1994,14830
01059,"Franklin, AL",1982,10624
01059,"Franklin, AL",2002,14195
01059,"Franklin, AL",2022,15423
01059,"Franklin, AL",1981,10783
01059,"Franklin, AL",1992,13775
01059,"Franklin, AL",1983,11173
01059,"Franklin, AL",2018,15196
01059,"Franklin, AL",2001,15068
01059,"Franklin, AL",2005,15253
01059,"Franklin, AL",2012,14365
01059,"Franklin, AL",1989,12161
01059,"Franklin, AL",2014,14263
01059,"Franklin, AL",1984,11423
01059,"Franklin, AL",1986,11728
01059,"Franklin, AL",2020,14837
01059,"Franklin, AL",1998,15977
01059,"Franklin, AL",2008,14809
01059,"Franklin, AL",2017,14845
01059,"Franklin, AL",2009,14130
01059,"Franklin, AL",1985,11699
01059,"Franklin, AL",1980,10418
01059,"Franklin, AL",2006,15247
01059,"Franklin, AL",2003,14145
01059,"Franklin, AL",1990,12201
01059,"Franklin, AL",1987,12018
01059,"Franklin, AL",1999,15823
01059,"Franklin, AL",1997,15820
01059,"Franklin, AL",2000,15608
01059,"Franklin, AL",2010,14373
01059,"Franklin, AL",1995,15585
01059,"Franklin, AL",2016,14623
01059,"Franklin, AL",2021,14934
01059,"Franklin, AL",2015,14752
01059,"Franklin, AL",2011,14533
01059,"Franklin, AL",1996,16013
01059,"Franklin, AL",2007,15456
01059,"Franklin, AL",2019,15319
01061,"Geneva, AL",2013,8839
01061,"Geneva, AL",2020,8909
01061,"Geneva, AL",1986,8735
01061,"Geneva, AL",1984,8820
01061,"Geneva, AL",2014,8822
01061,"Geneva, AL",1989,9382
01061,"Geneva, AL",2012,8896
01061,"Geneva, AL",2005,9733
01061,"Geneva, AL",2001,9329
01061,"Geneva, AL",2018,8840
01061,"Geneva, AL",1983,8542
01061,"Geneva, AL",1992,10208
01061,"Geneva, AL",1981,8616
01061,"Geneva, AL",2022,9287
01061,"Geneva, AL",2002,9129
01061,"Geneva, AL",1982,8178
01061,"Geneva, AL",1994,10840
01061,"Geneva, AL",2004,9456
01061,"Geneva, AL",1993,10607
01061,"Geneva, AL",1991,9701
01061,"Geneva, AL",1988,8976
01061,"Geneva, AL",2019,8850
01061,"Geneva, AL",2007,10256
01061,"Geneva, AL",1996,10192
01061,"Geneva, AL",2011,8951
01061,"Geneva, AL",2015,8923
01061,"Geneva, AL",2021,8903
01061,"Geneva, AL",2016,8767
01061,"Geneva, AL",1995,10781
01061,"Geneva, AL",2010,9036
01061,"Geneva, AL",2000,9432
01061,"Geneva, AL",1997,10517
01061,"Geneva, AL",1999,9516
01061,"Geneva, AL",1987,8738
01061,"Geneva, AL",1990,9579
01061,"Geneva, AL",2003,9171
01061,"Geneva, AL",2006,9931
01061,"Geneva, AL",1980,8816
01061,"Geneva, AL",1985,8768
01061,"Geneva, AL",2009,9188
01061,"Geneva, AL",2017,8710
01061,"Geneva, AL",2008,10065
01061,"Geneva, AL",1998,10098
01063,"Greene, AL",2013,3104
01063,"Greene, AL",1988,3593
01063,"Greene, AL",1991,3645
01063,"Greene, AL",1993,3520
01063,"Greene, AL",2004,3270
01063,"Greene, AL",1994,3421
01063,"Greene, AL",1982,3683
01063,"Greene, AL",2002,3095
01063,"Greene, AL",2022,3325
01063,"Greene, AL",1981,3792
01063,"Greene, AL",1992,3524
01063,"Greene, AL",1983,3700
01063,"Greene, AL",2018,3161
01063,"Greene, AL",2001,3102
01063,"Greene, AL",2005,3323
01063,"Greene, AL",2012,3208
01063,"Greene, AL",1989,3664
01063,"Greene, AL",2014,3188
01063,"Greene, AL",1984,3606
01063,"Greene, AL",1986,3553
01063,"Greene, AL",2020,3342
01063,"Greene, AL",1998,3257
01063,"Greene, AL",2008,3559
01063,"Greene, AL",2017,3128
01063,"Greene, AL",2009,3431
01063,"Greene, AL",1985,3503
01063,"Greene, AL",1980,3718
01063,"Greene, AL",2006,3393
01063,"Greene, AL",2003,3024
01063,"Greene, AL",1990,3647
01063,"Greene, AL",1987,3488
01063,"Greene, AL",1999,3192
01063,"Greene, AL",1997,3227
01063,"Greene, AL",2000,3189
01063,"Greene, AL",2010,3256
01063,"Greene, AL",1995,3416
01063,"Greene, AL",2016,3135
01063,"Greene, AL",2021,3414
01063,"Greene, AL",2015,3107
01063,"Greene, AL",2011,3191
01063,"Greene, AL",1996,3285
01063,"Greene, AL",2007,3480
01063,"Greene, AL",2019,3233
01065,"Hale, AL",2013,4825
01065,"Hale, AL",1986,4364
01065,"Hale, AL",2020,4822
01065,"Hale, AL",1984,4461
01065,"Hale, AL",1989,4811
01065,"Hale, AL",2014,4858
01065,"Hale, AL",2005,5363
01065,"Hale, AL",2012,4994
01065,"Hale, AL",2001,5347
01065,"Hale, AL",2018,4968
01065,"Hale, AL",1992,4954
01065,"Hale, AL",2022,5160
01065,"Hale, AL",1983,4514
01065,"Hale, AL",2002,5209
01065,"Hale, AL",1981,4328
01065,"Hale, AL",1982,4229
01065,"Hale, AL",1994,5383
01065,"Hale, AL",1993,5347
01065,"Hale, AL",2004,5310
01065,"Hale, AL",1991,4811
01065,"Hale, AL",1988,4658
01065,"Hale, AL",1996,5470
01065,"Hale, AL",2019,4814
01065,"Hale, AL",2007,5464
01065,"Hale, AL",2011,5064
01065,"Hale, AL",2015,4936
01065,"Hale, AL",2021,5031
01065,"Hale, AL",2016,4922
01065,"Hale, AL",2010,4922
01065,"Hale, AL",1995,5388
01065,"Hale, AL",2000,5748
01065,"Hale, AL",1997,5683
01065,"Hale, AL",1987,4582
01065,"Hale, AL",1999,5665
01065,"Hale, AL",1990,4986
01065,"Hale, AL",2003,5175
01065,"Hale, AL",2006,5487
01065,"Hale, AL",1980,4350
01065,"Hale, AL",1985,4420
01065,"Hale, AL",2017,5098
01065,"Hale, AL",2009,5126
01065,"Hale, AL",2008,5435
01065,"Hale, AL",1998,5843
01067,"Henry, AL",2013,5808
01067,"Henry, AL",1988,6121
01067,"Henry, AL",1991,6380
01067,"Henry, AL",2004,6365
01067,"Henry, AL",1993,6302
01067,"Henry, AL",1994,6168
01067,"Henry, AL",1982,5491
01067,"Henry, AL",1981,5770
01067,"Henry, AL",2002,6596
01067,"Henry, AL",1983,5680
01067,"Henry, AL",2022,6823
01067,"Henry, AL",1992,6461
01067,"Henry, AL",2018,5964
01067,"Henry, AL",2001,6679
01067,"Henry, AL",2012,5854
01067,"Henry, AL",2005,6651
01067,"Henry, AL",2014,5898
01067,"Henry, AL",1989,6304
01067,"Henry, AL",1984,5713
01067,"Henry, AL",2020,6230
01067,"Henry, AL",1986,5655
01067,"Henry, AL",1998,6584
01067,"Henry, AL",2008,6129
01067,"Henry, AL",2009,5848
01067,"Henry, AL",2017,5853
01067,"Henry, AL",1985,5714
01067,"Henry, AL",1980,5721
01067,"Henry, AL",2006,6833
01067,"Henry, AL",2003,6419
01067,"Henry, AL",1990,6603
01067,"Henry, AL",1999,6724
01067,"Henry, AL",1987,5960
01067,"Henry, AL",1997,6463
01067,"Henry, AL",2000,6755
01067,"Henry, AL",1995,6275
01067,"Henry, AL",2010,5648
01067,"Henry, AL",2016,5904
01067,"Henry, AL",2021,6538
01067,"Henry, AL",2015,6007
01067,"Henry, AL",2011,5779
01067,"Henry, AL",2007,6583
01067,"Henry, AL",2019,5921
01067,"Henry, AL",1996,6426
01069,"Houston, AL",2013,62274
01069,"Houston, AL",1986,42566
01069,"Houston, AL",2020,65262
01069,"Houston, AL",1984,40005
01069,"Houston, AL",1989,48959
01069,"Houston, AL",2014,62544
01069,"Houston, AL",2005,62472
01069,"Houston, AL",2012,62006
01069,"Houston, AL",2001,58324
01069,"Houston, AL",2018,64931
01069,"Houston, AL",1992,51715
01069,"Houston, AL",2022,69562
01069,"Houston, AL",1983,38610
01069,"Houston, AL",2002,58249
01069,"Houston, AL",1981,39942
01069,"Houston, AL",1982,38650
01069,"Houston, AL",1994,52696
01069,"Houston, AL",1993,52538
01069,"Houston, AL",2004,61371
01069,"Houston, AL",1991,50997
01069,"Houston, AL",1988,46293
01069,"Houston, AL",1996,56341
01069,"Houston, AL",2019,65839
01069,"Houston, AL",2007,65498
01069,"Houston, AL",2011,62196
01069,"Houston, AL",2015,63054
01069,"Houston, AL",2021,67081
01069,"Houston, AL",2016,63060
01069,"Houston, AL",2010,61710
01069,"Houston, AL",1995,54893
01069,"Houston, AL",2000,59083
01069,"Houston, AL",1997,57952
01069,"Houston, AL",1987,44517
01069,"Houston, AL",1999,59117
01069,"Houston, AL",1990,50352
